Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NC_086019.1	86159114	86215089	1	minus	SUMO1 activating enzyme subunit 1	Sae1	308384	protein-coding	NM_001012063.1	NP_001012063.1	349	
NC_086019.1	86215048	86223978	1	plus	ferritin light chain 1, pseudogene 12	Ftl1-ps12	120098274	pseudogene				
NC_086019.1	86234457	86271963	1	plus	zinc finger CCCH-type containing 4	Zc3h4	678741	protein-coding	NM_001427315.1	NP_001414244.1	1304	
NC_086019.1	86292582	86295290	1	plus	transmembrane protein 160	Tmem160	292654	protein-coding	NM_001106227.1	NP_001099697.1	188	
NC_086019.1	86295509	86316018	1	minus	neuronal PAS domain protein 1	Npas1	308387	protein-coding	NM_001107479.1	NP_001100949.1	595	
NC_086019.1	86330566	86447414	1	minus	Rho GTPase activating protein 35	Arhgap35	306400	protein-coding	NM_001271132.1	NP_001258061.1	1499	
NC_086019.1	86420149	86420633	1	plus	G protein subunit gamma 5, pseudogene 3	Gng5-ps3	108349548	pseudogene				
NC_086019.1	86482477	86488170	1	minus	CEA cell adhesion molecule 15 like 1	Ceacam15l1	102550403	protein-coding	XM_008759033.3	XP_008757255.3	225	
NC_086019.1	86496487	86501454	1	minus	carcinoembryonic antigen-related cell adhesion molecule 3-like	LOC108349752	108349752	protein-coding	XM_039097358.1	XP_038953286.1	239	
NC_086019.1	86533724	86538259	1	plus	CEA cell adhesion molecule 9	Ceacam9	116711	protein-coding	NM_053919.2	NP_446371.1	229	
NC_086019.1	86545601	86557007	1	plus	adaptor related protein complex 2 subunit sigma 1	Ap2s1	65046	protein-coding	NM_022952.2	NP_075241.2	142	
NC_086019.1	86560607	86561609	1	minus	macrophage migration inhibitory factor like 2	Mifl2	679748	protein-coding	XM_039100834.2	XP_038956762.1	115	
NC_086019.1	86578230	86583964	1	plus	uncharacterized LOC120099772	LOC120099772	120099772	lncRNA	XR_005498955.2			
NC_086019.1	86584949	86599052	1	plus	solute carrier family 1 member 5	Slc1a5	292657	protein-coding	NM_175758.3	NP_786934.1	539	
NC_086019.1	86607769	86615045	1	minus	fukutin related protein	Fkrp	308390	protein-coding	NM_001025678.1	NP_001020849.1	494	
NC_086019.1	86614193	86639959	1	plus	striatin 4	Strn4	308392	protein-coding	NM_001107480.2	NP_001100950.2	759	
NC_086019.1	86640095	86670476	1	plus	protein kinase D2	Prkd2	292658	protein-coding	NM_001013895.1	NP_001013917.1	875	
NC_086019.1	86645873	86645947	1	plus	transfer RNA proline (anticodon CGG)	Trnap-cgg	120100510	tRNA				
NC_086019.1	86674989	86686722	1	plus	dishevelled-binding antagonist of beta-catenin 3	Dact3	499088	protein-coding	NM_001191947.2	NP_001178876.2	610	
NC_086019.1	86692609	86696463	1	plus	G protein subunit gamma 8	Gng8	245986	protein-coding	NM_139185.2	NP_631924.1	70	
NC_086019.1	86707690	86710073	1	plus	prostaglandin I2 receptor	Ptgir	292661	protein-coding	NM_001077644.1	NP_001071112.1	416	
NC_086019.1	86718761	86725869	1	minus	calmodulin 3	Calm3	24244	protein-coding	NM_012518.3	NP_036650.1	149	
NC_086019.1	86749840	86754605	1	plus	PNMA family member 8B	Pnma8b	308393	protein-coding	NM_001107481.1	NP_001100951.1	667	
NC_086019.1	86757377	86757770	1	minus	60S ribosomal protein L32 pseudogene	LOC103691045	103691045	pseudogene				
NC_086019.1	86763475	86771117	1	plus	PNMA family member 8A	Pnma8a	361515	protein-coding	NM_001108473.1	NP_001101943.1	432	
NC_086019.1	86791848	86793656	1	plus	ribosomal protein L28, pseudogene 12	Rpl28-ps12	120098284	pseudogene				
NC_086019.1	86795003	86797128	1	minus	uncharacterized LOC120099771	LOC120099771	120099771	lncRNA	XR_005498954.2			
NC_086019.1	86797150	86799605	1	plus	PNMA family member 8C	Pnma8c	120099770	protein-coding	NM_001401819.1	NP_001388748.1	204	
NC_086019.1	86807607	86810935	1	plus	coiled-coil domain containing 8	Ccdc8	494320	protein-coding	NM_001009533.2	NP_001009533.2	651	
NC_086019.1	86818297	86842505	1	minus	protein phosphatase 5, catalytic subunit	Ppp5c	65179	protein-coding	NM_031729.1	NP_113917.1	499	
NC_086019.1	86846196	86878527	1	minus	hypoxia inducible factor 3 subunit alpha	Hif3a	64345	protein-coding	NM_022528.3	NP_071973.2	662	
NC_086019.1	86904526	86917487	1	plus	carcinoembryonic antigen gene family 4	Cgm4	24257	protein-coding	NM_012525.1	NP_036657.1	476	
NC_086019.1	86934375	86949854	1	plus	pregnancy specific glycoprotein 16	Psg16	308394	protein-coding	NM_001025679.2	NP_001020850.2	480	
NC_086019.1	86991944	87004518	1	plus	CEA cell adhesion molecule 3	Ceacam3	24926	protein-coding	NM_012702.2	NP_036834.2	709	
NC_086019.1	87051246	87060681	1	plus	pregnancy-specific beta 1-glycoprotein	Psgb1	59313	protein-coding	NM_021677.3	NP_067709.2	380	
NC_086019.1	87102924	87125755	1	minus	pregnancy-specific beta-1-glycoprotein 29	Psg29	292666	protein-coding	NM_001025641.1	NP_001020812.1	468	
NC_086019.1	87155248	87165329	1	plus	pregnancy-specific glycoprotein 22-like	LOC120098290	120098290	protein-coding	XM_039097368.1	XP_038953296.1	518	
NC_086019.1	87194028	87228803	1	plus	carcinoembryonic antigen-related cell adhesion molecule 5-like	LOC102550682	102550682	protein-coding	XM_039097369.1	XP_038953297.1	833	
NC_086019.1	87266896	87273132	1	plus	CEA cell adhesion molecule 11	Ceacam11	292668	protein-coding	NM_001025404.1	NP_001020575.1	301	
NC_086019.1	87344541	87351596	1	plus	CEA cell adhesion molecule 12	Ceacam12	361516	protein-coding	NM_001108474.1	NP_001101944.1	302	
NC_086019.1	87466183	87466747	1	plus	uncharacterized LOC134484888	LOC134484888	134484888	lncRNA	XR_010062688.1			
NC_086019.1	87491829	87500466	1	minus	uncharacterized LOC134482893	LOC134482893	134482893	lncRNA	XR_010059594.1			
NC_086019.1	87500591	87526983	1	plus	MHC I like leukocyte 1	Mill1	292671	protein-coding	NM_001011931.3	NP_001011931.1	404	
NC_086019.1	87502127	87510049	1	minus	cone-rod homeobox, pseudogene 1	Crx-ps1	102552856	pseudogene				
NC_086019.1	87520995	87536724	1	minus	uncharacterized LOC120099773	LOC120099773	120099773	lncRNA	XR_005498956.2			
NC_086019.1	87536481	87542846	1	plus	uncharacterized LOC120099774	LOC120099774	120099774	lncRNA	XR_005498957.2			
NC_086019.1	87546833	87548401	1	plus	phosphoglycerate dehydrogenase, pseudogene 2	Phgdh-ps2	292672	pseudogene				
NC_086019.1	87549234	87559500	1	minus	pregnancy specific glycoprotein 19	Psg19	24256	protein-coding	NM_019126.2	NP_061999.2	475	
NC_086019.1	87567834	87578040	1	minus	carcinoembryonic antigen-related cell adhesion molecule 3-like	LOC102557319	102557319	protein-coding	NM_001329892.1	NP_001316821.1	475	
NC_086019.1	87598041	87599508	1	plus	FKBP prolyl isomerase 1A, pseudogene 1	Fkbp1a-ps1	102557362	pseudogene				
NC_086019.1	87599560	87602152	1	plus	WD repeat domain 13, pseudogene 1	Wdr13-ps1	308401	pseudogene				
NC_086019.1	87613344	87619418	1	plus	heterogeneous nuclear ribonucleoprotein K, pseudogene 7	Hnrnpk-ps7	100362871	pseudogene				
NC_086019.1	87623826	87641075	1	plus	MHC class I polypeptide-related sequence B	Micb	365212	protein-coding	NM_001017468.2	NP_001017468.1	373	
NC_086019.1	87648592	87652284	1	plus	uncharacterized LOC120099776	LOC120099776	120099776	lncRNA	XR_005498958.2			
NC_086019.1	87659863	87665048	1	plus	peptidoglycan recognition protein 1	Pglyrp1	84387	protein-coding	NM_053373.1	NP_445825.1	183	
NC_086019.1	87665541	87685732	1	minus	coiled-coil domain containing 61	Ccdc61	292680	protein-coding	NM_001106229.1	NP_001099699.1	512	
NC_086019.1	87685744	87686709	1	plus	uncharacterized LOC134485103	LOC134485103	134485103	lncRNA	XR_010062971.1			
NC_086019.1	87700328	87741755	1	plus	NOVA alternative splicing regulator 2	Nova2	292681	protein-coding	NM_001427170.1	NP_001414099.1	492	
NC_086019.1	87763716	87765176	1	plus	nanos C2HC-type zinc finger 2	Nanos2	365213	protein-coding	NM_001108908.1	NP_001102378.1	136	
NC_086019.1	87767747	87778602	1	plus	Myb-related transcription factor, partner of profilin	Mypop	499090	protein-coding	NM_001395139.1	NP_001382068.1	392	
NC_086019.1	87780782	87783483	1	plus	interferon regulatory factor 2 binding protein 1	Irf2bp1	308404	protein-coding	NM_001107483.1	NP_001100953.1	584	
NC_086019.1	87790111	87800259	1	minus	forkhead box A3	Foxa3	25100	protein-coding	NM_017077.2	NP_058773.1	354	
NC_086019.1	87800416	87828727	1	plus	symplekin scaffold protein	Sympk	292683	protein-coding	NM_001415786.1	NP_001402715.1	1280	
NC_086019.1	87828779	87848483	1	plus	radial spoke head 6 homolog A	Rsph6a	292684	protein-coding	NM_001024748.2	NP_001019919.1	650	
NC_086019.1	87832388	87832468	1	minus	transfer RNA glycine (anticodon ACC) 6	Trnag-acc6	120100532	tRNA				
NC_086019.1	87834977	87835718	1	plus	jupiter microtubule associated homolog 1-like	LOC134485280	134485280	pseudogene				
NC_086019.1	87840447	87850588	1	minus	uncharacterized LOC108349062	LOC108349062	108349062	lncRNA	XR_001835682.3			
NC_086019.1	87850475	87857263	1	plus	DM1 locus, WD repeat containing	Dmwd	680252	protein-coding	NM_001401247.1	NP_001388176.1	665	
NC_086019.1	87858294	87868624	1	plus	DM1 protein kinase	Dmpk	308405	protein-coding	NM_001372064.1	NP_001358993.1	631	
NC_086019.1	87868859	87873929	1	plus	SIX homeobox 5	Six5	308406	protein-coding	NM_001372077.1	NP_001359006.1	720	
NC_086019.1	87873020	87896092	1	minus	meiosis initiator	Meiosin	102553424	protein-coding	XM_039093370.2	XP_038949298.1	310	
NC_086019.1	87898029	87914615	1	plus	F-box protein 46	Fbxo46	292686	protein-coding	NM_001025642.1	NP_001020813.1	603	
NC_086019.1	87916771	87925843	1	minus	glutaminyl-peptide cyclotransferase-like	Qpctl	292687	protein-coding	NM_001106230.1	NP_001099700.1	383	
NC_086019.1	87926030	87929259	1	plus	small nuclear ribonucleoprotein D2 polypeptide	Snrpd2	680309	protein-coding	NM_001109399.2	NP_001102869.1	118	
NC_086019.1	87932316	87956084	1	minus	gastric inhibitory polypeptide receptor	Gipr	25024	protein-coding	NM_012714.2	NP_036846.1	455	
NC_086019.1	87955924	87987366	1	plus	EMAP like 2	Eml2	192360	protein-coding	NM_138921.3	NP_620276.3	841	
NC_086019.1	87961207	87961303	1	plus	microRNA 330	Mir330	100313974	miRNA	NR_031777.1			
NC_086019.1	87993398	88004568	1	plus	G protein-coupled receptor 4	Gpr4	308408	protein-coding	NM_001025680.1	NP_001020851.1	365	
NC_086019.1	88007707	88037639	1	plus	outer mitochondrial membrane lipid metabolism regulator OPA3	Opa3	308409	protein-coding	NM_001399653.1	NP_001386582.1	179	
NC_086019.1	88038026	88053783	1	minus	vasodilator-stimulated phosphoprotein	Vasp	361517	protein-coding	NM_001108475.2	NP_001101945.2	376	
NC_086019.1	88057365	88062912	1	minus	protein phosphatase, Mg2+/Mn2+ dependent 1N	Ppm1n	292690	protein-coding	NM_001106231.2	NP_001099701.2	403	
NC_086019.1	88063124	88076082	1	plus	reticulon 2	Rtn2	308410	protein-coding	NM_201562.3	NP_963856.1	469	
NC_086019.1	88080613	88080699	1	plus	transfer RNA opal suppressor (anticodon UCA)	Trnastop-uca	120100503	tRNA				
NC_086019.1	88082324	88089506	1	minus	FosB proto-oncogene, AP-1 transcription factor subunit	Fosb	100360880	protein-coding	NM_001256509.1	NP_001243438.1	338	
NC_086019.1	88084190	88085309	1	plus	uncharacterized LOC103691049	LOC103691049	103691049	lncRNA	XR_590089.2			
NC_086019.1	88099308	88135966	1	plus	ERCC excision repair 1, endonuclease non-catalytic subunit	Ercc1	292673	protein-coding	NM_001106228.1	NP_001099698.1	298	
NC_086019.1	88105565	88113034	1	minus	uncharacterized LOC134482895	LOC134482895	134482895	lncRNA	XR_010059600.1			
NC_086019.1	88135493	88138769	1	minus	RNA polymerase I subunit G	Polr1g	680493	protein-coding	NM_001109416.1	NP_001102886.1	458	
NC_086019.1	88139000	88158714	1	plus	protein phosphatase 1, regulatory subunit 13 like	Ppp1r13l	686781	protein-coding	NM_001427130.1	NP_001414059.1	825	
NC_086019.1	88161342	88175102	1	plus	ERCC excision repair 2, TFIIH core complex helicase subunit	Ercc2	308415	protein-coding	NM_001172809.1	NP_001166280.1	760	
NC_086019.1	88166454	88166546	1	plus	microRNA 343	Mir343	100314183	miRNA	NR_031787.1			
NC_086019.1	88173842	88183806	1	minus	kinesin light chain 3	Klc3	171549	protein-coding	NM_138520.2	NP_612529.2	505	
NC_086019.1	88189382	88199717	1	plus	creatine kinase, M-type	Ckm	24265	protein-coding	NM_012530.2	NP_036662.1	381	
NC_086019.1	88203352	88239858	1	minus	microtubule affinity regulating kinase 4	Mark4	680407	protein-coding	NM_001191071.1	NP_001178000.1	752	
NC_086019.1	88241784	88273352	1	plus	exocyst complex component 3-like 2	Exoc3l2	686809	protein-coding	XM_039100835.2	XP_038956763.1	788	
NC_086019.1	88283864	88286244	1	minus	biogenesis of lysosomal organelles complex-1, subunit 3	Bloc1s3	680476	protein-coding	NM_001401248.1	NP_001388177.1	195	
NC_086019.1	88286533	88293493	1	plus	trafficking protein particle complex subunit 6A	Trappc6a	680465	protein-coding	NM_001109410.1	NP_001102880.1	159	
NC_086019.1	88293626	88303117	1	plus	NTPase, KAP family P-loop domain containing 1	Nkpd1	680440	protein-coding	XM_006228500.5	XP_006228562.1	675	
NC_086019.1	88308782	88340796	1	minus	protein phosphatase 1, regulatory subunit 37	Ppp1r37	308398	protein-coding	NM_001107482.1	NP_001100952.1	710	
NC_086019.1	88343032	88352473	1	minus	gem (nuclear organelle) associated protein 7	Gemin7	499391	protein-coding	NM_001109170.1	NP_001102640.1	143	
NC_086019.1	88356653	88359841	1	plus	zinc finger protein 296	Zfp296	365511	protein-coding	XM_345065.8	XP_345066.3	449	
NC_086019.1	88360235	88384343	1	minus	CLK4-associating serine/arginine rich protein	Clasrp	499390	protein-coding	NM_001024294.2	NP_001019465.2	668	
NC_086019.1	88385717	88413380	1	minus	RELB proto-oncogene, NF-kB subunit	Relb	100360982	protein-coding	NM_001427140.1	NP_001414069.1	556	
NC_086019.1	88417447	88449047	1	minus	CLPTM1 regulator of GABA type A receptor forward trafficking	Clptm1	292696	protein-coding	NM_001106232.1	NP_001099702.1	664	
NC_086019.1	88439997	88444402	1	plus	uncharacterized LOC134482894	LOC134482894	134482894	lncRNA	XR_010059595.1			
NC_086019.1	88457397	88462365	1	minus	apolipoprotein C2	Apoc2	292697	protein-coding	NM_001085352.1	NP_001078821.1	97	
NC_086019.1	88463713	88467909	1	minus	apolipoprotein C4	Apoc4	680551	protein-coding	NM_001109419.1	NP_001102889.1	124	
NC_086019.1	88475018	88479052	1	minus	apolipoprotein C1	Apoc1	25292	protein-coding	NM_012824.2	NP_036956.1	88	
NC_086019.1	88481889	88485816	1	minus	apolipoprotein E	Apoe	25728	protein-coding	NM_138828.3	NP_620183.2	312	
NC_086019.1	88486745	88498833	1	minus	translocase of outer mitochondrial membrane 40	Tomm40	308416	protein-coding	NM_212520.2	NP_997685.2	361	
NC_086019.1	88500086	88535474	1	minus	nectin cell adhesion molecule 2	Nectin2	308417	protein-coding	NM_001012064.1	NP_001012064.1	530	
NC_086019.1	88542971	88557358	1	minus	basal cell adhesion molecule (Lutheran blood group)	Bcam	78958	protein-coding	NM_031752.2	NP_113940.1	624	
NC_086019.1	88567930	88584709	1	minus	Cbl proto-oncogene C	Cblc	292699	protein-coding	NM_001034920.2	NP_001030092.1	497	
NC_086019.1	88599321	88613555	1	minus	BCL3, transcription coactivator	Bcl3	680611	protein-coding	NM_001109422.1	NP_001102892.1	448	
NC_086019.1	88642925	88652821	1	minus	CEA cell adhesion molecule 16, tectorial membrane component	Ceacam16	292700	protein-coding	NM_001169579.1	NP_001163050.1	426	
NC_086019.1	88649653	88650634	1	plus	uncharacterized LOC134482896	LOC134482896	134482896	lncRNA	XR_010059603.1			
NC_086019.1	88670054	88678900	1	minus	CEA cell adhesion molecule 19	Ceacam19	680640	protein-coding	NM_001198970.1	NP_001185899.1	275	
NC_086019.1	88689235	88704641	1	minus	PVR cell adhesion molecule	Pvr	25066	protein-coding	NM_017076.2	NP_058772.2	412	
NC_086019.1	88714627	88715429	1	minus	uncharacterized LOC134484889	LOC134484889	134484889	lncRNA	XR_010062691.1			
NC_086019.1	88719000	88738391	1	minus	immunoglobulin superfamily, member 23	Igsf23	502306	protein-coding	XM_017590007.3	XP_017445496.1	271	
NC_086019.1	88750010	88771679	1	plus	CEA cell adhesion molecule 20	Ceacam20	292701	protein-coding	NM_001170324.1	NP_001163795.1	579	
NC_086019.1	88761700	88762124	1	minus	SUB1 regulator of transcription, pseudogene 1	Sub1-ps1	102548132	pseudogene				
NC_086019.1	88780342	88800637	1	plus	zinc finger protein 180	Zfp180	246279	protein-coding	NM_144757.3	NP_653358.2	727	
NC_086019.1	88794505	88794615	1	minus	thymosin beta-4-like	LOC120096885	120096885	protein-coding	XM_039093455.1	XP_038949383.1	36	
NC_086019.1	88804833	88819889	1	plus	zinc finger protein 112	Zfp112	308420	protein-coding	NM_001107487.1	NP_001100957.1	893	
NC_086019.1	88826910	88836360	1	plus	zinc finger protein 235	Znf235	102548230	protein-coding	NM_001419767.1	NP_001406696.1	703	
NC_086019.1	88842828	88845140	1	plus	RAB12, member RAS oncogene family, pseudogene 1	Rab12-ps1	120096886	pseudogene				
NC_086019.1	88890816	88902183	1	minus	zinc finger protein 111	Zfp111	170849	protein-coding	NM_133323.1	NP_579857.1	744	
NC_086019.1	88914102	88927584	1	minus	uncharacterized LOC108348999	LOC108348999	108348999	lncRNA	XR_001835690.3			
NC_086019.1	88927669	88936387	1	plus	zinc finger protein 235, pseudogene 1	Znf235-ps1	102548600	transcribed_pseudogene	XR_005493746.2			
NC_086019.1	88942974	88944444	1	plus	high mobility group box 1 like 1	Hmgb1l1	108348989	protein-coding	XM_039093444.2	XP_038949372.1	215	
NC_086019.1	88948365	88956394	1	plus	zinc finger protein 108	Zfp108	102548503	protein-coding	XM_017590009.3	XP_017445498.2	679	
NC_086019.1	88977920	88985811	1	minus	zinc finger protein 61	Zfp61	499094	protein-coding	NM_001017512.2	NP_001017512.2	552	
NC_086019.1	88986094	89007584	1	minus	zinc finger protein 94	Zfp94	499095	protein-coding	NM_001037212.2	NP_001032289.2	478	
NC_086019.1	88987088	88989163	1	minus	intraflagellar transport protein 81 homolog	LOC134484465	134484465	pseudogene				
NC_086019.1	89007631	89022201	1	plus	uncharacterized LOC103691053	LOC103691053	103691053	lncRNA	XR_590092.3			
NC_086019.1	89012846	89028063	1	minus	zinc finger protein 94 like 1	Zfp94l1	102548695	protein-coding	XM_063277634.1	XP_063133704.1	616	
NC_086019.1	89016623	89048907	1	minus	tescalcin-like	Tescl	292706	protein-coding	NM_001106233.1	NP_001099703.1	232	
NC_086019.1	89057719	89069696	1	plus	Ly6/Plaur domain containing 5	Lypd5	502308	protein-coding	NM_001192010.2	NP_001178939.1	256	
NC_086019.1	89084306	89102279	1	plus	potassium calcium-activated channel subfamily N member 4	Kcnn4	65206	protein-coding	NM_023021.2	NP_075410.2	424	
NC_086019.1	89116459	89139182	1	plus	SMG9 nonsense mediated mRNA decay factor	Smg9	365215	protein-coding	NM_001014243.1	NP_001014265.1	520	
NC_086019.1	89142670	89142744	1	plus	transfer RNA alanine (anticodon AGC) 66	Trnaa-agc66	120100508	tRNA				
NC_086019.1	89148056	89151838	1	minus	immunity related GTPase cinema	Irgc	308428	protein-coding	NM_001014016.1	NP_001014038.1	463	
NC_086019.1	89153062	89154987	1	plus	uncharacterized LOC134482902	LOC134482902	134482902	lncRNA	XR_010059619.1			
NC_086019.1	89181363	89196308	1	plus	plasminogen activator, urokinase receptor	Plaur	50692	protein-coding	NM_134352.2	NP_599179.2	328	
NC_086019.1	89203089	89225345	1	plus	cell adhesion molecule 4	Cadm4	365216	protein-coding	NM_001047107.2	NP_001040572.1	388	
NC_086019.1	89227442	89236797	1	plus	zinc finger protein 428	Zfp428	361519	protein-coding	NM_001108476.2	NP_001101946.1	177	
NC_086019.1	89230964	89232699	1	minus	serine/arginine repetitive matrix 5	Srrm5	100363433	protein-coding	NM_001317106.1	NP_001304035.1	566	
NC_086019.1	89251846	89259799	1	plus	immunity-related GTPase Q	Irgq	292708	protein-coding	NM_001135742.3	NP_001129214.3	583	
NC_086019.1	89262559	89268402	1	minus	phospholipase A2 inhibitor and Ly6/Plaur domain containing	Pinlyp	308429	protein-coding	NM_001107488.1	NP_001100958.1	212	
NC_086019.1	89268721	89296619	1	plus	X-ray repair cross complementing 1	Xrcc1	84495	protein-coding	NM_053435.2	NP_445887.2	631	
NC_086019.1	89302927	89305087	1	minus	zinc finger protein 575	Zfp575	308430	protein-coding	NM_001107489.1	NP_001100959.1	239	
NC_086019.1	89311948	89327000	1	plus	ETHE1, persulfide dioxygenase	Ethe1	292710	protein-coding	NM_001106234.1	NP_001099704.1	254	
NC_086019.1	89328991	89347446	1	plus	pleckstrin homology-like domain, family B, member 3	Phldb3	308431	protein-coding	NM_001395091.1	NP_001382020.1	636	
NC_086019.1	89354354	89358806	1	plus	Ly6/Plaur domain containing 3	Lypd3	60378	protein-coding	NM_021759.1	NP_068527.1	352	
NC_086019.1	89382974	89387340	1	minus	testis expressed 101	Tex101	207113	protein-coding	NM_139037.2	NP_620606.2	250	
NC_086019.1	89400914	89406146	1	minus	Ly6/PLAUR domain containing 10	Lypd10	292711	protein-coding	NM_001170329.1	NP_001163800.1	249	
NC_086019.1	89405060	89407361	1	plus	uncharacterized LOC134482914	LOC134482914	134482914	lncRNA	XR_010059637.1			
NC_086019.1	89416086	89421699	1	minus	CD177 molecule like 1	Cd177l1	100363535	protein-coding	XM_002728715.7	XP_002728761.2	246	
NC_086019.1	89420675	89422882	1	plus	uncharacterized LOC120096889	LOC120096889	120096889	lncRNA	XR_005493769.2			
NC_086019.1	89425014	89429739	1	minus	uncharacterized LOC120096890	LOC120096890	120096890	lncRNA	XR_005493771.2			
NC_086019.1	89436460	89440884	1	plus	Ly6/PLAUR domain containing 10 like 1	Lypd10l1	681077	protein-coding	XM_006228551.5	XP_006228613.1	250	
NC_086019.1	89451755	89456377	1	minus	CD177 molecule like 2	Cd177l2	499097	protein-coding	NM_001177686.1	NP_001171157.2	201	
NC_086019.1	89455158	89456843	1	plus	uncharacterized LOC134482929	LOC134482929	134482929	lncRNA	XR_010059673.1			
NC_086019.1	89461219	89462724	1	minus	Y box binding protein 1, pseudogene 6	Ybx1-ps6	100911309	pseudogene				
NC_086019.1	89467926	89488490	1	minus	CD177 molecule	Cd177	499099	protein-coding	NM_001401810.1	NP_001388739.1	1020	
NC_086019.1	89500889	89504402	1	minus	PYM homolog 1, exon junction complex associated factor, pseudogene 10	Pym1-ps10	120096891	pseudogene				
NC_086019.1	89504555	89510831	1	plus	CEA cell adhesion molecule 4	Ceacam4	287009	protein-coding	NM_173339.2	NP_775461.1	142	
NC_086019.1	89529389	89544304	1	minus	uncharacterized LOC108349556	LOC108349556	108349556	lncRNA	XR_001835693.3			
NC_086019.1	89544415	89562552	1	plus	CEA cell adhesion molecule 6	Ceacam6	100125369	lncRNA	NR_045097.1			
NC_086019.1	89588368	89594287	1	minus	Ly6/Plaur domain containing 4	Lypd4	681194	protein-coding	NM_001110295.3	NP_001103765.3	246	
NC_086019.1	89594120	89601761	1	plus	DMRT-like family C2	Dmrtc2	499100	protein-coding	NM_001109140.1	NP_001102610.1	370	
NC_086019.1	89608408	89614390	1	plus	ribosomal protein S19	Rps19	29287	protein-coding	NM_001037346.2	NP_001032423.1	145	
NC_086019.1	89621460	89625813	1	plus	CD79a molecule	Cd79a	100913063	protein-coding	NM_001402547.1	NP_001389476.1	221	
NC_086019.1	89626884	89648823	1	plus	Rho guanine nucleotide exchange factor 1	Arhgef1	60323	protein-coding	NM_021694.3	NP_067726.3	919	
NC_086019.1	89649244	89654379	1	minus	ETS repressor factor like	Erfl	292720	protein-coding	XM_039093552.2	XP_038949480.1	353	
NC_086019.1	89676263	89678254	1	minus	uncharacterized LOC134485104	LOC134485104	134485104	lncRNA	XR_010062972.1			
NC_086019.1	89691884	89695017	1	minus	Rab acceptor 1	Rabac1	83583	protein-coding	NM_031774.2	NP_113962.1	185	
NC_086019.1	89700645	89729782	1	minus	ATPase Na+/K+ transporting subunit alpha 3	Atp1a3	24213	protein-coding	NM_012506.1	NP_036638.1	1013	
NC_086019.1	89733736	89795769	1	minus	glutamate ionotropic receptor kainate type subunit 5	Grik5	24407	protein-coding	NM_031508.2	NP_113696.1	979	
NC_086019.1	89798412	89805490	1	plus	zinc finger protein 574	Zfp574	308434	protein-coding	NM_001024258.1	NP_001019429.1	898	
NC_086019.1	89810153	89897560	1	minus	POU class 2 homeobox 2	Pou2f2	117058	protein-coding	NM_001271204.2	NP_001258133.2	463	
NC_086019.1	89852163	89874980	1	plus	uncharacterized LOC103691054	LOC103691054	103691054	lncRNA	XR_590093.4			
NC_086019.1	89916906	89934663	1	minus	death effector domain containing 2	Dedd2	687118	protein-coding	XM_003748789.4	XP_003748837.1	331	
NC_086019.1	89931141	89931247	1	plus	U6 spliceosomal RNA	LOC120100137	120100137	snRNA	XR_005499930.1			
NC_086019.1	89935604	89945669	1	plus	zinc finger protein 526	Zfp526	687127	protein-coding	XM_003748791.6	XP_003748839.1	666	
NC_086019.1	89943669	89953514	1	minus	glycogen synthase kinase 3 alpha	Gsk3a	50686	protein-coding	NM_017344.2	NP_059040.1	483	
NC_086019.1	89953700	89957856	1	plus	uncharacterized LOC134482971	LOC134482971	134482971	lncRNA	XR_010059751.1			
NC_086019.1	89957760	89966213	1	minus	Ets2 repressor factor	Erf	292721	protein-coding	NM_001170335.1	NP_001163806.1	552	
NC_086019.1	89980660	90008357	1	plus	capicua transcriptional repressor	Cic	308435	protein-coding	NM_001107490.4	NP_001100960.2	1605	
NC_086019.1	90009085	90011611	1	minus	platelet-activating factor acetylhydrolase 1b, catalytic subunit 3	Pafah1b3	114113	protein-coding	NM_053654.3	NP_446106.1	232	
NC_086019.1	90012307	90017988	1	plus	proline rich 19	Prr19	681408	protein-coding	NM_001173428.2	NP_001166899.1	364	
NC_086019.1	90019727	90029432	1	plus	transmembrane protein 145	Tmem145	292722	protein-coding	XM_002728703.6	XP_002728749.1	563	
NC_086019.1	90024031	90028033	1	minus	uncharacterized LOC134482973	LOC134482973	134482973	lncRNA	XR_010059752.1			
NC_086019.1	90030057	90079423	1	plus	multiple EGF-like-domains 8	Megf8	114029	protein-coding	NM_053628.2	NP_446080.1	2789	
NC_086019.1	90079409	90081556	1	minus	cornifelin	Cnfn	365217	protein-coding	NM_001108909.1	NP_001102379.1	124	
NC_086019.1	90089473	90126945	1	plus	uncharacterized LOC120096895	LOC120096895	120096895	lncRNA	XR_010059775.1			
NC_086019.1	90093433	90112117	1	minus	lipase E, hormone sensitive type	Lipe	25330	protein-coding	NM_012859.1	NP_036991.1	1068	
NC_086019.1	90112561	90124648	1	minus	C-X-C motif chemokine ligand 17	Cxcl17	308436	protein-coding	NM_001107491.1	NP_001100961.1	119	
NC_086019.1	90155681	90247319	1	plus	uncharacterized LOC102549342	LOC102549342	102549342	pseudogene				
NC_086019.1	90171401	90187810	1	minus	CEA cell adhesion molecule 1	Ceacam1	81613	protein-coding	NM_031755.2	NP_113943.1	448	
NC_086019.1	90250262	90262592	1	plus	distal membrane arm assembly component 2	Dmac2	361520	protein-coding	NM_001009705.1	NP_001009705.1	254	
