Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NW_025578501.1	20299225	20316232		minus	dnaJ homolog subfamily B member 12 isoform X1	DNAJB12	123782923	protein-coding	XM_045783399.1	XP_045639355.1	373	
NW_025578501.1	20326281	20572245		minus	calcium uptake protein 1, mitochondrial isoform X1	MICU1	123783012	protein-coding	XM_045783578.1	XP_045639534.1	481	
NW_025578501.1	20348278	20348383		minus	U6 spliceosomal RNA	LOC123783164	123783164	snRNA	XR_006777144.1			
NW_025578501.1	20560759	20565218		plus	uncharacterized LOC123783013	LOC123783013	123783013	lncRNA	XR_006777098.1			
NW_025578501.1	20585020	20585535		minus	uncharacterized gene	LOC123783119	123783119	pseudogene				
NW_025578501.1	20611041	20611287		plus	uncharacterized gene	LOC123783082	123783082	pseudogene				
NW_025578501.1	20629011	20818561		plus	calcium uniporter protein, mitochondrial	MCU	123782996	protein-coding	XM_045783563.1	XP_045639519.1	350	
NW_025578501.1	20643920	20682133		plus	uncharacterized LOC123782998, transcript variant X2	LOC123782998	123782998	lncRNA	XR_006777094.1			
NW_025578501.1	20822534	20848641		plus	oncoprotein-induced transcript 3 protein isoform X1	OIT3	123782986	protein-coding	XM_045783549.1	XP_045639505.1	482	
NW_025578501.1	20848874	20869753		minus	group XIIB secretory phospholipase A2-like protein isoform X1	PLA2G12B	123782976	protein-coding	XM_045783523.1	XP_045639479.1	195	
NW_025578501.1	20897349	20897451		minus	U6 spliceosomal RNA	LOC123783151	123783151	snRNA	XR_006777133.1			
NW_025578501.1	20915359	21015668		minus	prolyl 4-hydroxylase subunit alpha-1 isoform X1	P4HA1	123782835	protein-coding	XM_045783204.1	XP_045639160.1	534	
NW_025578501.1	20938941	20940385		minus	uncharacterized gene	LOC123783053	123783053	pseudogene				
NW_025578501.1	21034305	21049929		plus	NAD(P)H pyrophosphatase NUDT13, mitochondrial isoform X1	NUDT13	123782971	protein-coding	XM_045783514.1	XP_045639470.1	389	
NW_025578501.1	21048606	21078513		minus	protein ecdysoneless homolog isoform X1	ECD	123782968	protein-coding	XM_045783504.1	XP_045639460.1	645	
NW_025578501.1	21078041	21153631		plus	primary cilium assembly protein FAM149B1 isoform X1	FAM149B1	123782970	protein-coding	XM_045783509.1	XP_045639465.1	599	
NW_025578501.1	21153786	21160577		minus	dnaJ homolog subfamily C member 9	DNAJC9	123782973	protein-coding	XM_045783520.1	XP_045639476.1	259	
NW_025578501.1	21160722	21162350		minus	28S ribosomal protein S16, mitochondrial	MRPS16	123782974	protein-coding	XM_045783521.1	XP_045639477.1	135	
NW_025578501.1	21163465	21262754		minus	cilia- and flagella-associated protein 70	CFAP70	123783018	protein-coding	XM_045783586.1	XP_045639542.1	1124	
NW_025578501.1	21271066	21296742		minus	annexin A7 isoform X1	ANXA7	123782830	protein-coding	XM_045783195.1	XP_045639151.1	487	
NW_025578501.1	21299996	21311650		minus	putative protein MSS51 homolog, mitochondrial isoform X1	MSS51	123782831	protein-coding	XM_045783198.1	XP_045639154.1	460	
NW_025578501.1	21311807	21362082		minus	serine/threonine-protein phosphatase 2B catalytic subunit beta isoform isoform X1	PPP3CB	123782828	protein-coding	XM_045783182.1	XP_045639138.1	537	
NW_025578501.1	21363861	21498187		minus	inactive ubiquitin carboxyl-terminal hydrolase 54 isoform X1	USP54	123782827	protein-coding	XM_045783167.1	XP_045639123.1	1693	
NW_025578501.1	21382546	21388455		plus	uncharacterized LOC123782832	LOC123782832	123782832	lncRNA	XR_006777043.1			
NW_025578501.1	21453382	21455996		plus	uncharacterized gene	LOC123783083	123783083	pseudogene				
NW_025578501.1	21502967	21509899		minus	myozenin-1	MYOZ1	123782988	protein-coding	XM_045783553.1	XP_045639509.1	299	
NW_025578501.1	21511793	21521394		minus	synaptopodin 2-like protein isoform X1	SYNPO2L	123782987	protein-coding	XM_045783551.1	XP_045639507.1	970	
NW_025578501.1	21527206	21549759		plus	protein transport protein Sec24C isoform X1	SEC24C	123782890	protein-coding	XM_045783349.1	XP_045639305.1	1119	
NW_025578501.1	21549892	21555418		plus	alpha-(1,3)-fucosyltransferase 11	FUT11	123782891	protein-coding	XM_045783352.1	XP_045639308.1	493	
NW_025578501.1	21556978	21558273		plus	coiled-coil-helix-coiled-coil-helix domain-containing protein 1	CHCHD1	123783047	protein-coding	XM_045783613.1	XP_045639569.1	117	
NW_025578501.1	21560348	21574797		plus	zinc finger SWIM domain-containing protein 8 isoform X1	ZSWIM8	123782876	protein-coding	XM_045783314.1	XP_045639270.1	1906	
NW_025578501.1	21574920	21583462		minus	bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2 isoform X1	NDST2	123782878	protein-coding	XM_045783319.1	XP_045639275.1	883	
NW_025578501.1	21583876	21637736		minus	calcium/calmodulin-dependent protein kinase type II subunit gamma isoform X1	CAMK2G	123782837	protein-coding	XM_045783207.1	XP_045639163.1	588	
NW_025578501.1	21666669	21672495		plus	urokinase-type plasminogen activator	PLAU	123783022	protein-coding	XM_045783588.1	XP_045639544.1	432	
NW_025578501.1	21722083	21723199		minus	uncharacterized gene	LOC123783023	123783023	pseudogene				
NW_025578501.1	21746041	21849665		plus	vinculin isoform X1	VCL	123782824	protein-coding	XM_045783158.1	XP_045639114.1	1067	
NW_025578501.1	21852133	21872388		minus	AP-3 complex subunit mu-1	AP3M1	123782825	protein-coding	XM_045783161.1	XP_045639117.1	418	
NW_025578501.1	21872519	22398300		plus	adenosine kinase isoform X1	ADK	123782826	protein-coding	XM_045783164.1	XP_045639120.1	362	
NW_025578501.1	22095417	22095485		minus	small nucleolar RNA SNORD2	LOC123783175	123783175	snoRNA	XR_006777153.1			
NW_025578501.1	22320611	22320684		minus	small nucleolar RNA U2-30	LOC123783171	123783171	snoRNA	XR_006777149.1			
NW_025578501.1	22320845	22320922		minus	small nucleolar RNA U2-19	LOC123783172	123783172	snoRNA	XR_006777150.1			
NW_025578501.1	22395199	22395304		minus	U6 spliceosomal RNA	LOC123783153	123783153	snRNA	XR_006777135.1			
NW_025578501.1	22461642	22639440		plus	histone acetyltransferase KAT6B isoform X1	KAT6B	123782938	protein-coding	XM_045783443.1	XP_045639399.1	2077	
NW_025578501.1	22488297	22489422		plus	ATP synthase subunit f, mitochondrial-like	LOC123782939	123782939	protein-coding	XM_045783447.1	XP_045639403.1	88	
NW_025578501.1	22644290	22677025		minus	dual specificity phosphatase 29 isoform X1	DUSP29	123783054	protein-coding	XM_045783620.1	XP_045639576.1	259	
NW_025578501.1	22673539	22676862		minus	uncharacterized LOC123783055	LOC123783055	123783055	lncRNA	XR_006777111.1			
NW_025578501.1	22694872	22709161		minus	dual specificity protein phosphatase 13 isoform X1	LOC123782980	123782980	protein-coding	XM_045783531.1	XP_045639487.1	327	
NW_025578501.1	22706417	22707574		minus	dual specificity protein phosphatase 13-like	LOC123783086	123783086	protein-coding	XM_045783649.1	XP_045639605.1	127	
NW_025578501.1	22709273	22750146		plus	sphingomyelin synthase-related protein 1 isoform X1	SAMD8	123782903	protein-coding	XM_045783374.1	XP_045639330.1	478	
NW_025578501.1	22772694	22784572		plus	voltage-dependent anion-selective channel protein 2	VDAC2	123782868	protein-coding	XM_045783295.1	XP_045639251.1	294	
NW_025578501.1	22784207	22790117		minus	catechol O-methyltransferase domain-containing protein 1 isoform X1	COMTD1	123782867	protein-coding	XM_045783293.1	XP_045639249.1	305	
NW_025578501.1	22790164	22795693		plus	uncharacterized LOC123782869	LOC123782869	123782869	lncRNA	XR_006777066.1			
NW_025578501.1	22801513	22802520		plus	uncharacterized gene	LOC123782999	123782999	pseudogene				
NW_025578501.1	22834292	22835737		plus	uncharacterized LOC123783104	LOC123783104	123783104	lncRNA	XR_006777119.1			
NW_025578501.1	22900874	22904973		minus	LOW QUALITY PROTEIN: zinc finger protein 503	ZNF503	123782918	protein-coding	XM_045783393.1	XP_045639349.1	645	
NW_025578501.1	22927923	23955864		plus	leucine-rich melanocyte differentiation-associated protein isoform X1	LRMDA	123783093	protein-coding	XM_045783651.1	XP_045639607.1	226	
NW_025578501.1	23178521	23189100		minus	uncharacterized LOC123783094	LOC123783094	123783094	lncRNA	XR_006777117.1			
NW_025578501.1	23768766	23768872		plus	U6 spliceosomal RNA	LOC123783155	123783155	snRNA	XR_006777137.1			
NW_025578501.1	23966160	23989205		plus	uncharacterized LOC123783005	LOC123783005	123783005	lncRNA	XR_006777097.1			
NW_025578501.1	24147355	24857685		minus	calcium-activated potassium channel subunit alpha-1 isoform X1	KCNMA1	123782863	protein-coding	XM_045783281.1	XP_045639237.1	1209	
NW_025578501.1	24191346	24193257		plus	uncharacterized LOC123782865	LOC123782865	123782865	lncRNA	XR_006777064.1			
NW_025578501.1	24976782	25099257		minus	disks large homolog 5 isoform X1	DLG5	123783122	protein-coding	XM_045783697.1	XP_045639653.1	1912	
NW_025578501.1	25129197	25178056		minus	DNA-directed RNA polymerase III subunit RPC1 isoform X1	POLR3A	123782857	protein-coding	XM_045783274.1	XP_045639230.1	1402	
NW_025578501.1	25179847	25186165		plus	40S ribosomal protein S24 isoform X1	RPS24	123782979	protein-coding	XM_045783526.1	XP_045639482.1	132	
NW_025578501.1	25249224	25249330		plus	U6 spliceosomal RNA	LOC123783146	123783146	snRNA	XR_006777129.1			
NW_025578501.1	25308523	25341382		minus	uncharacterized gene	LOC123783087	123783087	pseudogene				
NW_025578501.1	26134043	26323861		plus	zinc finger MIZ domain-containing protein 1 isoform X1	ZMIZ1	123782888	protein-coding	XM_045783337.1	XP_045639293.1	1072	
NW_025578501.1	26358244	26365008		plus	peptidyl-prolyl cis-trans isomerase F, mitochondrial	PPIF	123783021	protein-coding	XM_045783587.1	XP_045639543.1	210	
NW_025578501.1	26385111	26446036		minus	zinc finger CCHC domain-containing protein 24 isoform X1	ZCCHC24	123782900	protein-coding	XM_045783368.1	XP_045639324.1	263	
NW_025578501.1	26505067	26546172		plus	annexin A11	ANXA11	123782821	protein-coding	XM_045783149.1	XP_045639105.1	505	
NW_025578501.1	26555097	26567972		minus	placenta-specific protein 9	PLAC9	123783017	protein-coding	XM_045783585.1	XP_045639541.1	106	
NW_025578501.1	26581346	26581582		plus	small nuclear ribonucleoprotein E-like	LOC123783124	123783124	protein-coding	XM_045783701.1	XP_045639657.1	78	
NW_025578501.1	26594753	26601484		minus	transmembrane protein 254 isoform X1	TMEM254	123782981	protein-coding	XM_045783537.1	XP_045639493.1	129	
NW_025578501.1	26638437	26650405		plus	pulmonary surfactant-associated protein D	SFTPD	123783125	protein-coding	XM_045783702.1	XP_045639658.1	375	
NW_025578501.1	26663202	26667700		minus	mannose-binding protein C	MBL2	123783015	protein-coding	XM_045783584.1	XP_045639540.1	243	
NW_025578501.1	26676389	26678882		minus	pulmonary surfactant-associated protein A	LOC123783130	123783130	protein-coding	XM_045783719.1	XP_045639675.1	248	
NW_025578501.1	26693435	26711943		minus	S-adenosylmethionine synthase	MAT1A	123782905	protein-coding	XM_045783379.1	XP_045639335.1	396	
NW_025578501.1	26734456	26747269		minus	DPY30 domain-containing protein 1	DYDC1	123783102	protein-coding	XM_045783665.1	XP_045639621.1	158	
NW_025578501.1	26750854	26756179		plus	DPY30 domain-containing protein 2 isoform X1	DYDC2	123783101	protein-coding	XM_045783663.1	XP_045639619.1	163	
NW_025578501.1	26778501	26798849		plus	LOW QUALITY PROTEIN: peroxiredoxin-like 2A	PRXL2A	123782907	protein-coding	XM_045783381.1	XP_045639337.1	229	
NW_025578501.1	26813137	26820213		minus	uncharacterized LOC123782993, transcript variant X2	LOC123782993	123782993	lncRNA	XR_006777092.1			
NW_025578501.1	26820831	26874480		plus	tetraspanin-14	TSPAN14	123782833	protein-coding	XM_045783203.1	XP_045639159.1	270	
NW_025578501.1	26889076	26975166		plus	SH2 domain-containing protein 4B isoform X1	SH2D4B	123783000	protein-coding	XM_045783564.1	XP_045639520.1	431	
NW_025578501.1	27753678	28759578		plus	pro-neuregulin-3, membrane-bound isoform isoform X1	NRG3	123782916	protein-coding	XM_045783391.1	XP_045639347.1	699	
NW_025578501.1	29031959	29033747		minus	uncharacterized gene	LOC123783088	123783088	pseudogene				
NW_025578501.1	29034018	29034454		minus	uncharacterized gene	LOC123783089	123783089	pseudogene				
NW_025578501.1	29605236	29622717		plus	growth hormone-inducible transmembrane protein	GHITM	123782914	protein-coding	XM_045783390.1	XP_045639346.1	345	
NW_025578501.1	29632119	29639576		plus	protein GPR15L	CUNH10orf99	123782838	protein-coding	XM_045783229.1	XP_045639185.1	51	
NW_025578501.1	29647562	29667352		plus	cadherin-related family member 1	CDHR1	123783097	protein-coding	XM_045783659.1	XP_045639615.1	859	
NW_025578501.1	29673925	29678097		minus	leucine-rich repeat, immunoglobulin-like domain and transmembrane domain-containing protein 2	LRIT2	123782839	protein-coding	XM_045783230.1	XP_045639186.1	550	
NW_025578501.1	29684255	29692768		minus	leucine-rich repeat, immunoglobulin-like domain and transmembrane domain-containing protein 1	LRIT1	123782815	protein-coding	XM_045783137.1	XP_045639093.1	622	
NW_025578501.1	29695397	29706611		plus	RPE-retinal G protein-coupled receptor	RGR	123783035	protein-coding	XM_045783598.1	XP_045639554.1	291	
NW_025578501.1	29752235	29938572		plus	serine-rich coiled-coil domain-containing protein 2 isoform X1	CCSER2	123782962	protein-coding	XM_045783491.1	XP_045639447.1	1046	
NW_025578501.1	29824323	29824428		plus	U6 spliceosomal RNA	LOC123783157	123783157	snRNA	XR_006777139.1			
NW_025578501.1	29948245	30029952		plus	uncharacterized LOC123782809, transcript variant X13	LOC123782809	123782809	lncRNA	XR_006777027.1			
NW_025578501.1	30047883	30094624		plus	uncharacterized LOC123782898, transcript variant X2	LOC123782898	123782898	lncRNA	XR_006777069.1			
NW_025578501.1	30221165	30394856		plus	uncharacterized LOC123782836, transcript variant X4	LOC123782836	123782836	lncRNA	XR_006777044.1			
NW_025578501.1	30441870	30444950		plus	uncharacterized LOC123783034	LOC123783034	123783034	lncRNA	XR_006777104.1			
NW_025578501.1	30700904	30900198		minus	glutamate receptor ionotropic, delta-1	LOC123783099	123783099	protein-coding	XM_045783660.1	XP_045639616.1	629	
NW_025578501.1	30900542	30915806		minus	glutamate receptor ionotropic, delta-1-like	LOC123782840	123782840	protein-coding	XM_045783231.1	XP_045639187.1	151	
NW_025578501.1	31383339	31386062		minus	glutamate receptor ionotropic, delta-1-like	LOC123782841	123782841	protein-coding	XM_045783232.1	XP_045639188.1	124	
NW_025578501.1	31445228	31524449		minus	wings apart-like protein homolog isoform X1	WAPL	123783121	protein-coding	XM_045783695.1	XP_045639651.1	1196	
NW_025578501.1	31552723	31555878		minus	uncharacterized gene	LOC123782842	123782842	pseudogene				
NW_025578501.1	31555877	31560887		plus	uncharacterized gene	LOC123782843	123782843	pseudogene				
NW_025578501.1	31564335	31565526		minus	uncharacterized gene	LOC123782844	123782844	pseudogene				
NW_025578501.1	31587849	31598599		plus	melanopsin isoform X1	OPN4	123783110	protein-coding	XM_045783675.1	XP_045639631.1	484	
NW_025578501.1	31601379	31662067		plus	LIM domain-binding protein 3 isoform X1	LDB3	123782894	protein-coding	XM_045783358.1	XP_045639314.1	674	
NW_025578501.1	31671738	31671824		minus	uncharacterized gene	LOC123783144	123783144	pseudogene				
NW_025578501.1	31680041	31810496		plus	bone morphogenetic protein receptor type-1A	BMPR1A	123782985	protein-coding	XM_045783545.1	XP_045639501.1	532	
NW_025578501.1	31817163	31832544		minus	multimerin-2 isoform X1	MMRN2	123782984	protein-coding	XM_045783540.1	XP_045639496.1	951	
NW_025578501.1	31833424	31837954		plus	gamma-synuclein	SNCG	123782913	protein-coding	XM_045783389.1	XP_045639345.1	162	
NW_025578501.1	31841625	31843961		plus	adipogenesis regulatory factor	ADIRF	123783074	protein-coding	XM_045783642.1	XP_045639598.1	75	
NW_025578501.1	31852570	31855449		plus	protein FAM25A	FAM25A	123783111	protein-coding	XM_045783677.1	XP_045639633.1	89	
NW_025578501.1	31863066	31899703		minus	glutamate dehydrogenase 1, mitochondrial	GLUD1	123783072	protein-coding	XM_045783640.1	XP_045639596.1	561	
NW_025578501.1	31899857	31977258		plus	shieldin complex subunit 2 isoform X1	SHLD2	123783070	protein-coding	XM_045783625.1	XP_045639581.1	945	
NW_025578501.1	31944606	31960522		minus	uncharacterized LOC123783073	LOC123783073	123783073	lncRNA	XR_006777113.1			
NW_025578501.1	31984796	31998969		minus	synaptotagmin-15-like isoform X1	LOC123782942	123782942	protein-coding	XM_045783449.1	XP_045639405.1	442	
NW_025578501.1	32023664	32026167		plus	G protein-regulated inducer of neurite outgrowth 2	GPRIN2	123782935	protein-coding	XM_045783440.1	XP_045639396.1	459	
NW_025578501.1	32066623	32067750		plus	neuropeptide Y receptor type 4-2	LOC123783126	123783126	protein-coding	XM_045783703.1	XP_045639659.1	375	
NW_025578501.1	32107880	32125585		minus	annexin A8	LOC123782910	123782910	protein-coding	XM_045783383.1	XP_045639339.1	327	
NW_025578501.1	32134970	32173080		minus	anthrax toxin receptor-like	ANTXRL	123782845	protein-coding	XM_045783234.1	XP_045639190.1	540	
NW_025578501.1	32208809	32208899		minus	uncharacterized gene	LOC123783143	123783143	pseudogene				
NW_025578503.1	567549	568508		plus	uncharacterized gene	LOC123783202	123783202	pseudogene				
NW_025578503.1	1063139	1063237		minus	uncharacterized gene	LOC123783207	123783207	pseudogene				
NW_025578503.1	1156209	1285135		minus	protein C-ets-1 isoform X1	ETS1	123783200	protein-coding	XM_045783771.1	XP_045639727.1	519	
NW_025578503.1	1292691	1297276		plus	uncharacterized LOC123783197	LOC123783197	123783197	lncRNA	XR_006777158.1			
NW_025578503.1	1350425	1384272		minus	uncharacterized LOC123783195, transcript variant X3	LOC123783195	123783195	lncRNA	XR_006777155.1			
NW_025578503.1	1376739	1499292		plus	Friend leukemia integration 1 transcription factor isoform X1	FLI1	123783194	protein-coding	XM_045783765.1	XP_045639721.1	459	
NW_025578503.1	1523318	1540452		minus	ATP-sensitive inward rectifier potassium channel 1	KCNJ1	123783188	protein-coding	XM_045783757.1	XP_045639713.1	372	
NW_025578503.1	1597298	1603742		plus	G protein-activated inward rectifier potassium channel 4	KCNJ5	123783193	protein-coding	XM_045783764.1	XP_045639720.1	429	
NW_025578503.1	1649436	1847539		minus	rho GTPase-activating protein 32 isoform X1	ARHGAP32	123783183	protein-coding	XM_045783741.1	XP_045639697.1	2063	
NW_025578503.1	2009359	2083685		plus	homeobox protein BarH-like 2	BARX2	123783198	protein-coding	XM_045783770.1	XP_045639726.1	279	
NW_025578503.1	2069412	2070525		minus	uncharacterized LOC123783199	LOC123783199	123783199	lncRNA	XR_006777159.1			
NW_025578503.1	2327453	2340156		plus	transmembrane protein 45B isoform X1	TMEM45B	123783186	protein-coding	XM_045783750.1	XP_045639706.1	275	
NW_025578503.1	2329717	2329823		plus	U6 spliceosomal RNA	LOC123783206	123783206	snRNA	XR_006777161.1			
NW_025578503.1	2340595	2380779		minus	nuclear factor related to kappa-B-binding protein isoform X1	NFRKB	123783184	protein-coding	XM_045783746.1	XP_045639702.1	1311	
NW_025578503.1	2384117	2476678		minus	LOW QUALITY PROTEIN: PR domain zinc finger protein 10	PRDM10	123783189	protein-coding	XM_045783761.1	XP_045639717.1	1152	
NW_025578503.1	2462985	2463089		plus	U6 spliceosomal RNA	LOC123783209	123783209	snRNA	XR_006777163.1			
NW_025578503.1	2490903	2491195		minus	uncharacterized gene	LOC123783204	123783204	pseudogene				
NW_025578503.1	2519467	2599240		plus	amyloid beta precursor like protein 2 isoform X1	APLP2	123783182	protein-coding	XM_045783737.1	XP_045639693.1	763	
NW_025578503.1	2535222	2535328		minus	U6 spliceosomal RNA	LOC123783205	123783205	snRNA	XR_006777160.1			
NW_025578503.1	2612409	2650018		plus	suppressor of tumorigenicity 14 protein	ST14	123783192	protein-coding	XM_045783763.1	XP_045639719.1	855	
NW_025578503.1	2665781	2732865		minus	zinc finger and BTB domain-containing protein 44 isoform X1	ZBTB44	123783187	protein-coding	XM_045783752.1	XP_045639708.1	616	
NW_025578503.1	2787614	2807964		minus	A disintegrin and metalloproteinase with thrombospondin motifs 8	ADAMTS8	123783196	protein-coding	XM_045783769.1	XP_045639725.1	915	
NW_025578503.1	2814848	2816938		minus	uncharacterized gene	LOC123783203	123783203	pseudogene				
NW_025578503.1	2825386	2852102		plus	A disintegrin and metalloproteinase with thrombospondin motifs 15	ADAMTS15	123783190	protein-coding	XM_045783762.1	XP_045639718.1	950	
NW_025578503.1	2925499	2925601		plus	U6 spliceosomal RNA	LOC123783208	123783208	snRNA	XR_006777162.1			
NW_025578505.1	19476	50602		plus	eukaryotic peptide chain release factor GTP-binding subunit ERF3A	GSPT1	123783242	protein-coding	XM_045783841.1	XP_045639797.1	647	
NW_025578505.1	60745	63160		minus	uncharacterized LOC123783369	LOC123783369	123783369	lncRNA	XR_006777188.1			
NW_025578505.1	63202	75915		plus	ribosomal L1 domain-containing protein 1	RSL1D1	123783368	protein-coding	XM_045784059.1	XP_045640015.1	491	
NW_025578505.1	98064	133357		plus	zinc finger CCCH domain-containing protein 7A isoform X1	ZC3H7A	123783239	protein-coding	XM_045783836.1	XP_045639792.1	971	
NW_025578505.1	137286	201933		plus	thioredoxin domain-containing protein 11 isoform X1	TXNDC11	123783552	protein-coding	XM_045784351.1	XP_045640307.1	958	
NW_025578505.1	169479	169608		minus	small nucleolar RNA SNORA22	LOC123783829	123783829	snoRNA	XR_006777308.1			
NW_025578505.1	201997	212018		minus	stannin	SNN	123783555	protein-coding	XM_045784357.1	XP_045640313.1	87	
NW_025578505.1	285362	312620		plus	lipopolysaccharide-induced tumor necrosis factor-alpha factor isoform X1	LITAF	123783554	protein-coding	XM_045784354.1	XP_045640310.1	191	
NW_025578505.1	322107	326293		plus	uncharacterized LOC123783636	LOC123783636	123783636	lncRNA	XR_006777254.1			
NW_025578505.1	328914	468926		plus	LOW QUALITY PROTEIN: uncharacterized protein LOC123783306	LOC123783306	123783306	protein-coding	XM_045783971.1	XP_045639927.1	3334	
NW_025578505.1	487279	491280		minus	recQ-mediated genome instability protein 2	RMI2	123783532	protein-coding	XM_045784303.1	XP_045640259.1	153	
NW_025578505.1	491430	502995		plus	uncharacterized LOC123783533	LOC123783533	123783533	lncRNA	XR_006777230.1			
NW_025578505.1	534608	535039		plus	protamine-2	PRM2	123783611	protein-coding	XM_045784460.1	XP_045640416.1	106	
NW_025578505.1	536155	536832		plus	protamine-3	PRM3	123783807	protein-coding	XM_045784806.1	XP_045640762.1	117	
NW_025578505.1	540173	541482		plus	nuclear transition protein 2	TNP2	123783307	protein-coding	XM_045783972.1	XP_045639928.1	131	
NW_025578505.1	551721	553371		plus	suppressor of cytokine signaling 1	SOCS1	123783521	protein-coding	XM_045784288.1	XP_045640244.1	214	
NW_025578505.1	588809	590398		minus	uncharacterized LOC123783560	LOC123783560	123783560	lncRNA	XR_006777242.1			
NW_025578505.1	598844	800787		minus	protein CLEC16A isoform X1	CLEC16A	123783558	protein-coding	XM_045784361.1	XP_045640317.1	1048	
NW_025578505.1	802895	815071		plus	dexamethasone-induced protein	DEXI	123783527	protein-coding	XM_045784299.1	XP_045640255.1	95	
NW_025578505.1	818377	873798		minus	MHC class II transactivator isoform X1	CIITA	123783265	protein-coding	XM_045783899.1	XP_045639855.1	1207	
NW_025578505.1	902819	931556		plus	Golgi apparatus membrane protein TVP23 homolog A	TVP23A	123783822	protein-coding	XM_045784838.1	XP_045640794.1	213	
NW_025578505.1	931487	951018		minus	cytosolic Fe-S cluster assembly factor NUBP1	NUBP1	123783821	protein-coding	XM_045784837.1	XP_045640793.1	320	
NW_025578505.1	950942	1004685		plus	tektin-5	TEKT5	123783820	protein-coding	XM_045784836.1	XP_045640792.1	489	
NW_025578505.1	1047422	1077527		plus	epithelial membrane protein 2	EMP2	123783330	protein-coding	XM_045784011.1	XP_045639967.1	167	
NW_025578505.1	1095946	1134747		minus	activating transcription factor 7-interacting protein 2 isoform X1	ATF7IP2	123783684	protein-coding	XM_045784596.1	XP_045640552.1	685	
NW_025578505.1	1289365	1653652		plus	glutamate receptor ionotropic, NMDA 2A	GRIN2A	123783633	protein-coding	XM_045784487.1	XP_045640443.1	1464	
NW_025578505.1	1623550	1663239		minus	uncharacterized LOC123783634	LOC123783634	123783634	lncRNA	XR_006777250.1			
NW_025578505.1	2100609	2126842		minus	UPF0472 protein C16orf72 homolog	CUNH16orf72	123783223	protein-coding	XM_045783810.1	XP_045639766.1	275	
NW_025578505.1	2217948	2279788		plus	ubiquitin carboxyl-terminal hydrolase 7 isoform X1	USP7	123783212	protein-coding	XM_045783780.1	XP_045639736.1	1103	
NW_025578505.1	2283164	2309892		minus	lITAF domain-containing protein isoform X1	LITAFD	123783715	protein-coding	XM_045784640.1	XP_045640596.1	153	
NW_025578505.1	2308715	2320739		plus	calcium-regulated heat-stable protein 1	CARHSP1	123783716	protein-coding	XM_045784643.1	XP_045640599.1	147	
NW_025578505.1	2319942	2323878		minus	uncharacterized protein LOC123783714	LOC123783714	123783714	protein-coding	XM_045784638.1	XP_045640594.1	237	
NW_025578505.1	2322547	2343980		minus	phosphomannomutase 2 isoform X1	PMM2	123783713	protein-coding	XM_045784635.1	XP_045640591.1	331	
NW_025578505.1	2344145	2350519		plus	transmembrane protein 186	TMEM186	123783622	protein-coding	XM_045784474.1	XP_045640430.1	212	
NW_025578505.1	2358260	2439300		minus	4-aminobutyrate aminotransferase, mitochondrial	ABAT	123783654	protein-coding	XM_045784520.1	XP_045640476.1	500	
NW_025578505.1	2443343	2471794		minus	methyltransferase-like protein 22 isoform X1	METTL22	123783550	protein-coding	XM_045784341.1	XP_045640297.1	464	
NW_025578505.1	2474873	2476275		plus	uncharacterized LOC123783823	LOC123783823	123783823	lncRNA	XR_006777303.1			
NW_025578505.1	2498926	2517807		plus	transmembrane protein 114	TMEM114	123783222	protein-coding	XM_045783809.1	XP_045639765.1	223	
NW_025578505.1	3155020	3485546		minus	RNA binding protein fox-1 homolog 1 isoform X1	RBFOX1	123783537	protein-coding	XM_045784308.1	XP_045640264.1	444	
NW_025578505.1	4178727	4179075		minus	uncharacterized gene	LOC123783314	123783314	pseudogene				
NW_025578505.1	5245257	5258646		plus	protein-lysine N-methyltransferase EEF2KMT isoform X1	EEF2KMT	123783271	protein-coding	XM_045783909.1	XP_045639865.1	340	
NW_025578505.1	5259077	5269293		minus	chitobiosyldiphosphodolichol beta-mannosyltransferase isoform X1	ALG1	123783270	protein-coding	XM_045783907.1	XP_045639863.1	464	
NW_025578505.1	5275107	5288877		plus	UPF0764 protein C16orf89 homolog	CUNH16orf89	123783718	protein-coding	XM_045784646.1	XP_045640602.1	373	
NW_025578505.1	5296483	5306381		plus	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase	NAGPA	123783261	protein-coding	XM_045783892.1	XP_045639848.1	569	
NW_025578505.1	5306560	5350884		minus	SEC14-like protein 5 isoform X1	SEC14L5	123783260	protein-coding	XM_045783889.1	XP_045639845.1	695	
NW_025578505.1	5365230	5408316		plus	periplakin isoform X1	PPL	123783285	protein-coding	XM_045783936.1	XP_045639892.1	1755	
NW_025578505.1	5408460	5445143		minus	ubinuclein-1 isoform X1	UBN1	123783287	protein-coding	XM_045783938.1	XP_045639894.1	1167	
NW_025578505.1	5445237	5476948		plus	putative oxidoreductase GLYR1 isoform X1	GLYR1	123783288	protein-coding	XM_045783941.1	XP_045639897.1	553	
NW_025578505.1	5479157	5485300		plus	protein rogdi homolog isoform X1	ROGDI	123783291	protein-coding	XM_045783950.1	XP_045639906.1	289	
NW_025578505.1	5485652	5486393		minus	small integral membrane protein 22 isoform X1	SMIM22	123783292	protein-coding	XM_045783952.1	XP_045639908.1	91	
